0.7	0.841514	-0.348948
0.71	0.83801	-0.350384
0.72	0.834492	-0.351756
0.73	0.830962	-0.353066
0.74	0.827419	-0.354314
0.75	0.823864	-0.355502
0.76	0.820297	-0.356631
0.77	0.81672	-0.357701
0.78	0.813133	-0.358714
0.79	0.809536	-0.359671
0.8	0.805931	-0.360573
0.81	0.802317	-0.361421
0.82	0.798694	-0.362216
0.83	0.795065	-0.362959
0.84	0.791428	-0.36365
0.85	0.787785	-0.364291
0.86	0.784137	-0.364883
0.87	0.780482	-0.365427
0.88	0.776823	-0.365923
0.89	0.773159	-0.366373
0.9	0.769492	-0.366777
0.91	0.76582	-0.367137
0.92	0.762146	-0.367452
0.93	0.758468	-0.367725
0.94	0.754789	-0.367955
0.95	0.751107	-0.368143
0.96	0.747424	-0.368292
0.97	0.74374	-0.3684
0.98	0.740056	-0.36847
0.99	0.736371	-0.368501
1	0.732686	-0.368494
1.01	0.729001	-0.368451
1.02	0.725318	-0.368372
1.03	0.721635	-0.368258
1.04	0.717954	-0.368109
1.05	0.714275	-0.367927
1.06	0.710598	-0.367711
1.07	0.706923	-0.367463
1.08	0.703251	-0.367183
1.09	0.699582	-0.366871
1.1	0.695917	-0.36653
1.11	0.692255	-0.366158
1.12	0.688598	-0.365758
1.13	0.684945	-0.365329
1.14	0.681296	-0.364871
1.15	0.677652	-0.364387
1.16	0.674013	-0.363876
1.17	0.67038	-0.363338
1.18	0.666752	-0.362775
1.19	0.66313	-0.362187
1.2	0.659515	-0.361575
1.21	0.655905	-0.360939
1.22	0.652302	-0.360279
1.23	0.648706	-0.359596
1.24	0.645117	-0.358892
1.25	0.641536	-0.358165
1.26	0.637962	-0.357417
1.27	0.634395	-0.356648
1.28	0.630837	-0.355859
1.29	0.627286	-0.35505
1.3	0.623744	-0.354222
1.31	0.62021	-0.353375
1.32	0.616685	-0.35251
1.33	0.613169	-0.351626
1.34	0.609661	-0.350726
1.35	0.606163	-0.349808
1.36	0.602675	-0.348873
1.37	0.599195	-0.347922
1.38	0.595726	-0.346956
1.39	0.592266	-0.345974
1.4	0.588816	-0.344977
1.41	0.585377	-0.343966
1.42	0.581947	-0.34294
